date,price,demand,1_lag_pred,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2022-07-09,30.610833333333332,337109,41.240833333333335,12.041449086161876,15.309482339715714,62.944712793733814,80.89693211488262,64.08107049608368,76.86012402088774,0.7999999999999992,0.07902741514360334,56.52741514360314,1013.1726501305504,79.52454308093992,64.12343342036569,5.811357702349869,191.4531984334204,202.89660574412534,21.12480000000001,10.01396866840731,7.700554830287118
2022-07-10,54.17291666666667,356140,55.10041666666667,10.084595300261087,15.28786807368726,61.68629242819848,83.49268929503928,63.437336814621446,71.37518929503914,0.319999999999995,0.1477023498694512,35.70496083550914,1013.8310704960808,81.36031331592693,63.46233681462148,7.8361618798955615,195.8060704960836,177.7096605744125,21.324675324675333,10.420169712793744,8.948988250652725
2022-07-11,56.70791666666667,406767,62.90208333333333,15.532506527415128,15.26525964606905,63.19993472584861,75.78714099216717,64.2024151436031,81.92486292428194,0.3449999999999998,0.1941579634464756,70.75718015665797,1010.8931462141004,75.02395561357693,64.2024151436031,4.1781984334203655,196.04471279373374,186.939947780679,27.570912547528486,11.844516971279374,5.410770234986913
2022-07-12,72.81916666666667,423732,82.14000000000001,14.255091383811994,15.241687518131727,61.67891644908616,76.82676240208876,63.752741514360544,76.03932114882504,0.3799999999999967,0.023818537859007904,28.002610966057443,1013.1845953002612,76.6645561357703,63.75874673629265,6.259138381201044,196.55195822454303,186.05450391644928,21.805704697986542,11.693994778067884,6.4529046997388235
2022-07-13,65.57458333333335,390700,79.12958333333331,15.908485639686676,15.217152596460693,63.037402088772794,77.79412532637079,64.41233681462148,79.44871409921669,0.4199999999999989,0.19947780678851207,69.71279373368147,1014.7573107049608,77.15953002610964,64.41729765013065,6.035248041775457,195.41148825065272,213.42976501305503,23.095969289827277,11.872062663185362,6.371116187989493
2022-07-14,55.906666666666666,388784,61.01916666666667,11.615731070496091,15.191699847693648,62.582571801566594,81.10750652741531,63.92075718015651,74.96154699738895,0.4649999999999951,0.047917754569190514,55.548302872062656,1017.4544386422943,80.03818537858999,63.922845953002465,7.879242819843342,185.8300913838115,236.27878590078308,21.38051181102365,9.94295039164491,8.05766971279376
2022-07-15,58.54249999999999,391550,64.87708333333333,11.117558746736288,15.165320387293315,64.00437336814613,82.46037859007836,64.35567885117503,75.2954177545693,0.5049999999999965,0.12964099216710184,54.50391644908616,1017.1355091383792,81.1148825065275,64.36181462140999,6.392950391644907,193.84445169712785,173.5556135770235,23.51054054054057,13.649412532637086,8.376533942558751
2022-07-16,58.453333333333326,392505,64.86333333333333,14.842754569190614,15.138045220481596,63.93851174934725,76.08524804177543,65.58100522193216,80.06850522193193,0.5550000000000057,0.20639686684073116,72.58485639686684,1016.4549608355118,76.00737597911224,65.58583550913843,4.62467362924282,196.1026762402091,169.22206266318545,24.011602209944762,9.912597911227168,5.210770234986903
2022-07-17,55.818333333333335,395535,74.16000000000001,13.173563968668413,15.109910610675945,62.40835509138374,79.05013054830276,64.81070496083565,75.18199086161891,0.6000000000000079,0.1063120104438644,65.40469973890339,1017.924543080939,78.76077023498698,64.81070496083565,5.928851174934727,195.62669712793732,177.05039164490847,24.456584821428628,11.501827676240199,6.975032637075664
2022-07-18,64.62875000000001,429819,67.63125000000001,25.20936684073108,15.080527360748475,63.2417754569191,83.65545039164475,64.2374673629243,73.48879242819831,0.5624020887728459,0.2037650130548299,51.240208877284594,1015.6411227154038,82.73596605744135,64.24223237597914,6.871083550913838,150.67989556135757,234.13126631853785,22.070139968895784,11.561651436031328,9.246866840731101
2022-07-19,80.47625000000001,453009,131.29375000000002,9.792959582790099,15.047224395190494,66.3202086049544,85.99172099087356,67.13578878748373,76.83408735332459,0.684745762711865,0.2384928292046937,48.174706649282925,1012.9515645371583,82.59726205997384,67.15117340286837,5.513689700130378,198.311929595828,250.4007170795305,26.989937106918248,11.974119947848767,7.723044328552739
2022-07-20,64.48416666666667,467018,91.11125,11.545632333767927,15.020452882804605,62.83624511082144,81.63565840938726,65.19139504563228,74.42317470664919,0.7049608865710533,0.08129074315515007,46.414602346805744,1012.9699478487618,80.89582790091265,65.22138200782264,6.808996088657105,190.38728813559337,251.61088657105626,26.44811023622047,14.170860495436775,7.837222946545005
