timestamp,Date,load,Year,Month,Hour
2020-05-29 01:00:00,2020-05-29,11917.0,2020,5,2.0
2020-05-29 02:00:00,2020-05-29,11716.0,2020,5,3.0
2020-05-29 03:00:00,2020-05-29,11733.0,2020,5,4.0
2020-05-29 04:00:00,2020-05-29,12019.0,2020,5,5.0
2020-05-29 05:00:00,2020-05-29,12635.0,2020,5,6.0
2020-05-29 06:00:00,2020-05-29,13680.0,2020,5,7.0
2020-05-29 07:00:00,2020-05-29,14741.0,2020,5,8.0
2020-05-29 08:00:00,2020-05-29,15286.0,2020,5,9.0
2020-05-29 09:00:00,2020-05-29,15801.0,2020,5,10.0
2020-05-29 10:00:00,2020-05-29,16095.0,2020,5,11.0
2020-05-29 11:00:00,2020-05-29,16068.0,2020,5,12.0
2020-05-29 12:00:00,2020-05-29,16100.0,2020,5,13.0
2020-05-29 13:00:00,2020-05-29,16558.0,2020,5,14.0
2020-05-29 14:00:00,2020-05-29,16273.0,2020,5,15.0
2020-05-29 15:00:00,2020-05-29,16268.0,2020,5,16.0
2020-05-29 16:00:00,2020-05-29,16176.0,2020,5,17.0
2020-05-29 17:00:00,2020-05-29,15785.0,2020,5,18.0
2020-05-29 18:00:00,2020-05-29,15348.0,2020,5,19.0
2020-05-29 19:00:00,2020-05-29,15064.0,2020,5,20.0
2020-05-29 20:00:00,2020-05-29,14822.0,2020,5,21.0
2020-05-29 21:00:00,2020-05-29,13939.0,2020,5,22.0
2020-05-29 22:00:00,2020-05-29,12949.0,2020,5,23.0
2020-05-29 23:00:00,2020-05-29,12023.0,2020,5,24.0
2020-05-30 00:00:00,2020-05-30,11383.0,2020,5,1.0
2020-05-30 01:00:00,2020-05-30,10977.0,2020,5,2.0
2020-05-30 02:00:00,2020-05-30,10794.0,2020,5,3.0
2020-05-30 03:00:00,2020-05-30,10647.0,2020,5,4.0
2020-05-30 04:00:00,2020-05-30,10621.0,2020,5,5.0
2020-05-30 05:00:00,2020-05-30,10716.0,2020,5,6.0
2020-05-30 06:00:00,2020-05-30,11144.0,2020,5,7.0
2020-05-30 07:00:00,2020-05-30,11536.0,2020,5,8.0
2020-05-30 08:00:00,2020-05-30,11810.0,2020,5,9.0
2020-05-30 09:00:00,2020-05-30,12094.0,2020,5,10.0
2020-05-30 10:00:00,2020-05-30,12337.0,2020,5,11.0
2020-05-30 11:00:00,2020-05-30,12399.0,2020,5,12.0
2020-05-30 12:00:00,2020-05-30,12392.0,2020,5,13.0
2020-05-30 13:00:00,2020-05-30,12299.0,2020,5,14.0
2020-05-30 14:00:00,2020-05-30,12341.0,2020,5,15.0
2020-05-30 15:00:00,2020-05-30,12572.0,2020,5,16.0
2020-05-30 16:00:00,2020-05-30,13019.0,2020,5,17.0
2020-05-30 17:00:00,2020-05-30,13318.0,2020,5,18.0
2020-05-30 18:00:00,2020-05-30,13258.0,2020,5,19.0
2020-05-30 19:00:00,2020-05-30,13202.0,2020,5,20.0
2020-05-30 20:00:00,2020-05-30,13180.0,2020,5,21.0
2020-05-30 21:00:00,2020-05-30,12613.0,2020,5,22.0
2020-05-30 22:00:00,2020-05-30,11867.0,2020,5,23.0
2020-05-30 23:00:00,2020-05-30,11270.0,2020,5,24.0
2020-05-31 00:00:00,2020-05-31,10846.0,2020,5,1.0
2020-05-31 01:00:00,2020-05-31,10558.0,2020,5,2.0
2020-05-31 02:00:00,2020-05-31,10387.0,2020,5,3.0
2020-05-31 03:00:00,2020-05-31,10354.0,2020,5,4.0
2020-05-31 04:00:00,2020-05-31,10305.0,2020,5,5.0
2020-05-31 05:00:00,2020-05-31,10307.0,2020,5,6.0
2020-05-31 06:00:00,2020-05-31,10589.0,2020,5,7.0
2020-05-31 07:00:00,2020-05-31,10816.0,2020,5,8.0
2020-05-31 08:00:00,2020-05-31,11042.0,2020,5,9.0
2020-05-31 09:00:00,2020-05-31,11134.0,2020,5,10.0
2020-05-31 10:00:00,2020-05-31,11601.0,2020,5,11.0
2020-05-31 11:00:00,2020-05-31,11820.0,2020,5,12.0
2020-05-31 12:00:00,2020-05-31,11695.0,2020,5,13.0
2020-05-31 13:00:00,2020-05-31,11526.0,2020,5,14.0
2020-05-31 14:00:00,2020-05-31,11738.0,2020,5,15.0
2020-05-31 15:00:00,2020-05-31,12182.0,2020,5,16.0
2020-05-31 16:00:00,2020-05-31,12835.0,2020,5,17.0
2020-05-31 17:00:00,2020-05-31,13103.0,2020,5,18.0
2020-05-31 18:00:00,2020-05-31,13226.0,2020,5,19.0
2020-05-31 19:00:00,2020-05-31,13270.0,2020,5,20.0
2020-05-31 20:00:00,2020-05-31,13383.0,2020,5,21.0
2020-05-31 21:00:00,2020-05-31,12809.0,2020,5,22.0
2020-05-31 22:00:00,2020-05-31,12007.0,2020,5,23.0
2020-05-31 23:00:00,2020-05-31,11351.0,2020,5,24.0
2020-06-01 00:00:00,2020-06-01,10920.0,2020,6,1.0
2020-06-01 01:00:00,2020-06-01,10620.0,2020,6,2.0
2020-06-01 02:00:00,2020-06-01,10543.0,2020,6,3.0
2020-06-01 03:00:00,2020-06-01,10607.0,2020,6,4.0
2020-06-01 04:00:00,2020-06-01,11027.0,2020,6,5.0
2020-06-01 05:00:00,2020-06-01,11702.0,2020,6,6.0
2020-06-01 06:00:00,2020-06-01,12555.0,2020,6,7.0
2020-06-01 07:00:00,2020-06-01,12889.0,2020,6,8.0
2020-06-01 08:00:00,2020-06-01,12935.0,2020,6,9.0
2020-06-01 09:00:00,2020-06-01,13094.0,2020,6,10.0
2020-06-01 10:00:00,2020-06-01,13353.0,2020,6,11.0
2020-06-01 11:00:00,2020-06-01,13649.0,2020,6,12.0
2020-06-01 12:00:00,2020-06-01,13439.0,2020,6,13.0
2020-06-01 13:00:00,2020-06-01,13220.0,2020,6,14.0
2020-06-01 14:00:00,2020-06-01,13214.0,2020,6,15.0
2020-06-01 15:00:00,2020-06-01,13661.0,2020,6,16.0
2020-06-01 16:00:00,2020-06-01,14431.0,2020,6,17.0
2020-06-01 17:00:00,2020-06-01,14774.0,2020,6,18.0
2020-06-01 18:00:00,2020-06-01,14937.0,2020,6,19.0
2020-06-01 19:00:00,2020-06-01,14766.0,2020,6,20.0
2020-06-01 20:00:00,2020-06-01,14527.0,2020,6,21.0
2020-06-01 21:00:00,2020-06-01,13758.0,2020,6,22.0
2020-06-01 22:00:00,2020-06-01,12617.0,2020,6,23.0
2020-06-01 23:00:00,2020-06-01,11852.0,2020,6,24.0
2020-06-02 00:00:00,2020-06-02,11579.0,2020,6,1.0
2020-06-02 01:00:00,2020-06-02,11359.0,2020,6,2.0
2020-06-02 02:00:00,2020-06-02,11027.0,2020,6,3.0
2020-06-02 03:00:00,2020-06-02,10938.0,2020,6,4.0
2020-06-02 04:00:00,2020-06-02,11235.0,2020,6,5.0
2020-06-02 05:00:00,2020-06-02,11968.0,2020,6,6.0
2020-06-02 06:00:00,2020-06-02,12924.0,2020,6,7.0
2020-06-02 07:00:00,2020-06-02,13525.0,2020,6,8.0
2020-06-02 08:00:00,2020-06-02,13870.0,2020,6,9.0
2020-06-02 09:00:00,2020-06-02,14181.0,2020,6,10.0
2020-06-02 10:00:00,2020-06-02,14182.0,2020,6,11.0
2020-06-02 11:00:00,2020-06-02,14344.0,2020,6,12.0
2020-06-02 12:00:00,2020-06-02,14598.0,2020,6,13.0
2020-06-02 13:00:00,2020-06-02,14801.0,2020,6,14.0
2020-06-02 14:00:00,2020-06-02,15084.0,2020,6,15.0
2020-06-02 15:00:00,2020-06-02,15566.0,2020,6,16.0
2020-06-02 16:00:00,2020-06-02,16198.0,2020,6,17.0
2020-06-02 17:00:00,2020-06-02,16430.0,2020,6,18.0
2020-06-02 18:00:00,2020-06-02,16486.0,2020,6,19.0
2020-06-02 19:00:00,2020-06-02,16317.0,2020,6,20.0
2020-06-02 20:00:00,2020-06-02,16072.0,2020,6,21.0
2020-06-02 21:00:00,2020-06-02,15078.0,2020,6,22.0
2020-06-02 22:00:00,2020-06-02,13939.0,2020,6,23.0
2020-06-02 23:00:00,2020-06-02,13058.0,2020,6,24.0
2020-06-03 00:00:00,2020-06-03,12348.0,2020,6,1.0
2020-06-03 01:00:00,2020-06-03,11903.0,2020,6,2.0
2020-06-03 02:00:00,2020-06-03,11610.0,2020,6,3.0
2020-06-03 03:00:00,2020-06-03,11426.0,2020,6,4.0
2020-06-03 04:00:00,2020-06-03,11637.0,2020,6,5.0
2020-06-03 05:00:00,2020-06-03,12327.0,2020,6,6.0
2020-06-03 06:00:00,2020-06-03,13382.0,2020,6,7.0
2020-06-03 07:00:00,2020-06-03,13914.0,2020,6,8.0
2020-06-03 08:00:00,2020-06-03,14496.0,2020,6,9.0
2020-06-03 09:00:00,2020-06-03,14710.0,2020,6,10.0
2020-06-03 10:00:00,2020-06-03,15109.0,2020,6,11.0
2020-06-03 11:00:00,2020-06-03,15618.0,2020,6,12.0
2020-06-03 12:00:00,2020-06-03,15835.0,2020,6,13.0
2020-06-03 13:00:00,2020-06-03,15897.0,2020,6,14.0
2020-06-03 14:00:00,2020-06-03,15940.0,2020,6,15.0
2020-06-03 15:00:00,2020-06-03,16256.0,2020,6,16.0
2020-06-03 16:00:00,2020-06-03,16743.0,2020,6,17.0
2020-06-03 17:00:00,2020-06-03,17103.0,2020,6,18.0
2020-06-03 18:00:00,2020-06-03,17090.0,2020,6,19.0
2020-06-03 19:00:00,2020-06-03,16667.0,2020,6,20.0
2020-06-03 20:00:00,2020-06-03,16273.0,2020,6,21.0
2020-06-03 21:00:00,2020-06-03,15321.0,2020,6,22.0
2020-06-03 22:00:00,2020-06-03,14116.0,2020,6,23.0
2020-06-03 23:00:00,2020-06-03,13125.0,2020,6,24.0
2020-06-04 00:00:00,2020-06-04,12486.0,2020,6,1.0
2020-06-04 01:00:00,2020-06-04,11931.0,2020,6,2.0
2020-06-04 02:00:00,2020-06-04,11608.0,2020,6,3.0
2020-06-04 03:00:00,2020-06-04,11487.0,2020,6,4.0
2020-06-04 04:00:00,2020-06-04,11697.0,2020,6,5.0
2020-06-04 05:00:00,2020-06-04,12191.0,2020,6,6.0
2020-06-04 06:00:00,2020-06-04,13216.0,2020,6,7.0
2020-06-04 07:00:00,2020-06-04,14220.0,2020,6,8.0
2020-06-04 08:00:00,2020-06-04,15277.0,2020,6,9.0
2020-06-04 09:00:00,2020-06-04,15417.0,2020,6,10.0
2020-06-04 10:00:00,2020-06-04,15964.0,2020,6,11.0
2020-06-04 11:00:00,2020-06-04,16349.0,2020,6,12.0
2020-06-04 12:00:00,2020-06-04,16833.0,2020,6,13.0
2020-06-04 13:00:00,2020-06-04,17184.0,2020,6,14.0
2020-06-04 14:00:00,2020-06-04,17354.0,2020,6,15.0
2020-06-04 15:00:00,2020-06-04,17805.0,2020,6,16.0
2020-06-04 16:00:00,2020-06-04,18328.0,2020,6,17.0
2020-06-04 17:00:00,2020-06-04,18250.0,2020,6,18.0
2020-06-04 18:00:00,2020-06-04,18058.0,2020,6,19.0
2020-06-04 19:00:00,2020-06-04,17733.0,2020,6,20.0
2020-06-04 20:00:00,2020-06-04,17352.0,2020,6,21.0
2020-06-04 21:00:00,2020-06-04,16344.0,2020,6,22.0
2020-06-04 22:00:00,2020-06-04,14925.0,2020,6,23.0
2020-06-04 23:00:00,2020-06-04,13743.0,2020,6,24.0
2020-06-05 00:00:00,2020-06-05,12978.0,2020,6,1.0
2020-06-05 01:00:00,2020-06-05,12431.0,2020,6,2.0
2020-06-05 02:00:00,2020-06-05,12022.0,2020,6,3.0
2020-06-05 03:00:00,2020-06-05,11939.0,2020,6,4.0
2020-06-05 04:00:00,2020-06-05,12206.0,2020,6,5.0
2020-06-05 05:00:00,2020-06-05,12934.0,2020,6,6.0
2020-06-05 06:00:00,2020-06-05,13871.0,2020,6,7.0
2020-06-05 07:00:00,2020-06-05,14932.0,2020,6,8.0
2020-06-05 08:00:00,2020-06-05,15843.0,2020,6,9.0
2020-06-05 09:00:00,2020-06-05,16333.0,2020,6,10.0
2020-06-05 10:00:00,2020-06-05,16973.0,2020,6,11.0
2020-06-05 11:00:00,2020-06-05,17624.0,2020,6,12.0
2020-06-05 12:00:00,2020-06-05,17826.0,2020,6,13.0
2020-06-05 13:00:00,2020-06-05,18013.0,2020,6,14.0
2020-06-05 14:00:00,2020-06-05,18028.0,2020,6,15.0
2020-06-05 15:00:00,2020-06-05,18519.0,2020,6,16.0
2020-06-05 16:00:00,2020-06-05,19028.0,2020,6,17.0
2020-06-05 17:00:00,2020-06-05,18447.0,2020,6,18.0
2020-06-05 18:00:00,2020-06-05,17967.0,2020,6,19.0
2020-06-05 19:00:00,2020-06-05,17469.0,2020,6,20.0
2020-06-05 20:00:00,2020-06-05,17073.0,2020,6,21.0
2020-06-05 21:00:00,2020-06-05,16210.0,2020,6,22.0
2020-06-05 22:00:00,2020-06-05,14687.0,2020,6,23.0
2020-06-05 23:00:00,2020-06-05,13427.0,2020,6,24.0
2020-06-06 00:00:00,2020-06-06,12679.0,2020,6,1.0
2020-06-06 01:00:00,2020-06-06,12170.0,2020,6,2.0
2020-06-06 02:00:00,2020-06-06,11794.0,2020,6,3.0
2020-06-06 03:00:00,2020-06-06,11674.0,2020,6,4.0
2020-06-06 04:00:00,2020-06-06,11444.0,2020,6,5.0
2020-06-06 05:00:00,2020-06-06,11471.0,2020,6,6.0
2020-06-06 06:00:00,2020-06-06,12410.0,2020,6,7.0
2020-06-06 07:00:00,2020-06-06,13031.0,2020,6,8.0
2020-06-06 08:00:00,2020-06-06,13468.0,2020,6,9.0
2020-06-06 09:00:00,2020-06-06,14137.0,2020,6,10.0
2020-06-06 10:00:00,2020-06-06,14565.0,2020,6,11.0
2020-06-06 11:00:00,2020-06-06,14836.0,2020,6,12.0
2020-06-06 12:00:00,2020-06-06,14836.0,2020,6,13.0
2020-06-06 13:00:00,2020-06-06,14633.0,2020,6,14.0
2020-06-06 14:00:00,2020-06-06,14715.0,2020,6,15.0
2020-06-06 15:00:00,2020-06-06,14724.0,2020,6,16.0
2020-06-06 16:00:00,2020-06-06,15374.0,2020,6,17.0
2020-06-06 17:00:00,2020-06-06,15531.0,2020,6,18.0
2020-06-06 18:00:00,2020-06-06,15245.0,2020,6,19.0
2020-06-06 19:00:00,2020-06-06,14597.0,2020,6,20.0
2020-06-06 20:00:00,2020-06-06,14223.0,2020,6,21.0
2020-06-06 21:00:00,2020-06-06,13633.0,2020,6,22.0
2020-06-06 22:00:00,2020-06-06,12705.0,2020,6,23.0
2020-06-06 23:00:00,2020-06-06,11997.0,2020,6,24.0
2020-06-07 00:00:00,2020-06-07,11319.0,2020,6,1.0
2020-06-07 01:00:00,2020-06-07,10950.0,2020,6,2.0
2020-06-07 02:00:00,2020-06-07,10700.0,2020,6,3.0
2020-06-07 03:00:00,2020-06-07,10543.0,2020,6,4.0
2020-06-07 04:00:00,2020-06-07,10400.0,2020,6,5.0
2020-06-07 05:00:00,2020-06-07,10545.0,2020,6,6.0
2020-06-07 06:00:00,2020-06-07,11180.0,2020,6,7.0
2020-06-07 07:00:00,2020-06-07,11304.0,2020,6,8.0
2020-06-07 08:00:00,2020-06-07,11728.0,2020,6,9.0
2020-06-07 09:00:00,2020-06-07,11868.0,2020,6,10.0
2020-06-07 10:00:00,2020-06-07,12315.0,2020,6,11.0
2020-06-07 11:00:00,2020-06-07,12615.0,2020,6,12.0
2020-06-07 12:00:00,2020-06-07,12503.0,2020,6,13.0
2020-06-07 13:00:00,2020-06-07,12616.0,2020,6,14.0
2020-06-07 14:00:00,2020-06-07,12838.0,2020,6,15.0
2020-06-07 15:00:00,2020-06-07,13411.0,2020,6,16.0
2020-06-07 16:00:00,2020-06-07,14654.0,2020,6,17.0
2020-06-07 17:00:00,2020-06-07,15063.0,2020,6,18.0
2020-06-07 18:00:00,2020-06-07,14907.0,2020,6,19.0
2020-06-07 19:00:00,2020-06-07,14526.0,2020,6,20.0
2020-06-07 20:00:00,2020-06-07,14354.0,2020,6,21.0
2020-06-07 21:00:00,2020-06-07,13830.0,2020,6,22.0
2020-06-07 22:00:00,2020-06-07,12897.0,2020,6,23.0
2020-06-07 23:00:00,2020-06-07,12078.0,2020,6,24.0
2020-06-08 00:00:00,2020-06-08,11588.0,2020,6,1.0
2020-06-08 01:00:00,2020-06-08,11193.0,2020,6,2.0
2020-06-08 02:00:00,2020-06-08,11022.0,2020,6,3.0
2020-06-08 03:00:00,2020-06-08,11074.0,2020,6,4.0
2020-06-08 04:00:00,2020-06-08,11255.0,2020,6,5.0
2020-06-08 05:00:00,2020-06-08,11949.0,2020,6,6.0
2020-06-08 06:00:00,2020-06-08,12965.0,2020,6,7.0
2020-06-08 07:00:00,2020-06-08,13475.0,2020,6,8.0
2020-06-08 08:00:00,2020-06-08,13754.0,2020,6,9.0
2020-06-08 09:00:00,2020-06-08,14077.0,2020,6,10.0
2020-06-08 10:00:00,2020-06-08,14279.0,2020,6,11.0
2020-06-08 11:00:00,2020-06-08,14456.0,2020,6,12.0
2020-06-08 12:00:00,2020-06-08,14602.0,2020,6,13.0
2020-06-08 13:00:00,2020-06-08,14653.0,2020,6,14.0
2020-06-08 14:00:00,2020-06-08,14806.0,2020,6,15.0
2020-06-08 15:00:00,2020-06-08,15556.0,2020,6,16.0
2020-06-08 16:00:00,2020-06-08,16592.0,2020,6,17.0
2020-06-08 17:00:00,2020-06-08,16956.0,2020,6,18.0
2020-06-08 18:00:00,2020-06-08,16907.0,2020,6,19.0
2020-06-08 19:00:00,2020-06-08,16458.0,2020,6,20.0
2020-06-08 20:00:00,2020-06-08,15925.0,2020,6,21.0
2020-06-08 21:00:00,2020-06-08,14999.0,2020,6,22.0
2020-06-08 22:00:00,2020-06-08,13762.0,2020,6,23.0
2020-06-08 23:00:00,2020-06-08,12731.0,2020,6,24.0
2020-06-09 00:00:00,2020-06-09,12191.0,2020,6,1.0
2020-06-09 01:00:00,2020-06-09,11651.0,2020,6,2.0
2020-06-09 02:00:00,2020-06-09,11409.0,2020,6,3.0
2020-06-09 03:00:00,2020-06-09,11367.0,2020,6,4.0
2020-06-09 04:00:00,2020-06-09,11598.0,2020,6,5.0
2020-06-09 05:00:00,2020-06-09,12220.0,2020,6,6.0
2020-06-09 06:00:00,2020-06-09,13317.0,2020,6,7.0
2020-06-09 07:00:00,2020-06-09,14656.0,2020,6,8.0
2020-06-09 08:00:00,2020-06-09,15362.0,2020,6,9.0
2020-06-09 09:00:00,2020-06-09,16107.0,2020,6,10.0
2020-06-09 10:00:00,2020-06-09,16757.0,2020,6,11.0
2020-06-09 11:00:00,2020-06-09,17438.0,2020,6,12.0
2020-06-09 12:00:00,2020-06-09,18024.0,2020,6,13.0
2020-06-09 13:00:00,2020-06-09,18337.0,2020,6,14.0
2020-06-09 14:00:00,2020-06-09,18803.0,2020,6,15.0
2020-06-09 15:00:00,2020-06-09,19112.0,2020,6,16.0
2020-06-09 16:00:00,2020-06-09,19683.0,2020,6,17.0
2020-06-09 17:00:00,2020-06-09,19838.0,2020,6,18.0
2020-06-09 18:00:00,2020-06-09,19662.0,2020,6,19.0
2020-06-09 19:00:00,2020-06-09,18798.0,2020,6,20.0
2020-06-09 20:00:00,2020-06-09,18301.0,2020,6,21.0
2020-06-09 21:00:00,2020-06-09,17173.0,2020,6,22.0
2020-06-09 22:00:00,2020-06-09,15838.0,2020,6,23.0
2020-06-09 23:00:00,2020-06-09,14592.0,2020,6,24.0
2020-06-10 00:00:00,2020-06-10,13807.0,2020,6,1.0
2020-06-10 01:00:00,2020-06-10,13158.0,2020,6,2.0
2020-06-10 02:00:00,2020-06-10,12706.0,2020,6,3.0
2020-06-10 03:00:00,2020-06-10,12476.0,2020,6,4.0
2020-06-10 04:00:00,2020-06-10,12592.0,2020,6,5.0
2020-06-10 05:00:00,2020-06-10,13094.0,2020,6,6.0
2020-06-10 06:00:00,2020-06-10,14054.0,2020,6,7.0
2020-06-10 07:00:00,2020-06-10,14987.0,2020,6,8.0
2020-06-10 08:00:00,2020-06-10,16187.0,2020,6,9.0
2020-06-10 09:00:00,2020-06-10,17099.0,2020,6,10.0
2020-06-10 10:00:00,2020-06-10,17788.0,2020,6,11.0
2020-06-10 11:00:00,2020-06-10,18409.0,2020,6,12.0
2020-06-10 12:00:00,2020-06-10,19061.0,2020,6,13.0
2020-06-10 13:00:00,2020-06-10,19137.0,2020,6,14.0
2020-06-10 14:00:00,2020-06-10,19419.0,2020,6,15.0
2020-06-10 15:00:00,2020-06-10,19686.0,2020,6,16.0
2020-06-10 16:00:00,2020-06-10,20325.0,2020,6,17.0
2020-06-10 17:00:00,2020-06-10,20511.0,2020,6,18.0
2020-06-10 18:00:00,2020-06-10,20374.0,2020,6,19.0
2020-06-10 19:00:00,2020-06-10,19477.0,2020,6,20.0
2020-06-10 20:00:00,2020-06-10,18760.0,2020,6,21.0
2020-06-10 21:00:00,2020-06-10,16981.0,2020,6,22.0
2020-06-10 22:00:00,2020-06-10,15475.0,2020,6,23.0
2020-06-10 23:00:00,2020-06-10,14341.0,2020,6,24.0
2020-06-11 00:00:00,2020-06-11,13486.0,2020,6,1.0
2020-06-11 01:00:00,2020-06-11,12947.0,2020,6,2.0
2020-06-11 02:00:00,2020-06-11,12624.0,2020,6,3.0
2020-06-11 03:00:00,2020-06-11,12390.0,2020,6,4.0
2020-06-11 04:00:00,2020-06-11,12398.0,2020,6,5.0
2020-06-11 05:00:00,2020-06-11,13010.0,2020,6,6.0
2020-06-11 06:00:00,2020-06-11,13896.0,2020,6,7.0
2020-06-11 07:00:00,2020-06-11,14343.0,2020,6,8.0
2020-06-11 08:00:00,2020-06-11,14679.0,2020,6,9.0
2020-06-11 09:00:00,2020-06-11,14974.0,2020,6,10.0
2020-06-11 10:00:00,2020-06-11,15209.0,2020,6,11.0
2020-06-11 11:00:00,2020-06-11,15257.0,2020,6,12.0
2020-06-11 12:00:00,2020-06-11,15338.0,2020,6,13.0
2020-06-11 13:00:00,2020-06-11,15408.0,2020,6,14.0
2020-06-11 14:00:00,2020-06-11,15312.0,2020,6,15.0
2020-06-11 15:00:00,2020-06-11,15660.0,2020,6,16.0
2020-06-11 16:00:00,2020-06-11,16434.0,2020,6,17.0
2020-06-11 17:00:00,2020-06-11,16711.0,2020,6,18.0
2020-06-11 18:00:00,2020-06-11,16594.0,2020,6,19.0
2020-06-11 19:00:00,2020-06-11,16180.0,2020,6,20.0
2020-06-11 20:00:00,2020-06-11,15703.0,2020,6,21.0
2020-06-11 21:00:00,2020-06-11,14829.0,2020,6,22.0
2020-06-11 22:00:00,2020-06-11,13666.0,2020,6,23.0
2020-06-11 23:00:00,2020-06-11,12789.0,2020,6,24.0
2020-06-12 00:00:00,2020-06-12,12330.0,2020,6,1.0
2020-06-12 01:00:00,2020-06-12,11995.0,2020,6,2.0
2020-06-12 02:00:00,2020-06-12,11592.0,2020,6,3.0
2020-06-12 03:00:00,2020-06-12,11555.0,2020,6,4.0
2020-06-12 04:00:00,2020-06-12,11860.0,2020,6,5.0
2020-06-12 05:00:00,2020-06-12,12326.0,2020,6,6.0
2020-06-12 06:00:00,2020-06-12,13277.0,2020,6,7.0
2020-06-12 07:00:00,2020-06-12,13605.0,2020,6,8.0
2020-06-12 08:00:00,2020-06-12,13663.0,2020,6,9.0
2020-06-12 09:00:00,2020-06-12,13663.0,2020,6,10.0
2020-06-12 10:00:00,2020-06-12,13708.0,2020,6,11.0
2020-06-12 11:00:00,2020-06-12,13701.0,2020,6,12.0
2020-06-12 12:00:00,2020-06-12,13692.0,2020,6,13.0
2020-06-12 13:00:00,2020-06-12,13730.0,2020,6,14.0
2020-06-12 14:00:00,2020-06-12,13636.0,2020,6,15.0
2020-06-12 15:00:00,2020-06-12,13890.0,2020,6,16.0
2020-06-12 16:00:00,2020-06-12,14417.0,2020,6,17.0
2020-06-12 17:00:00,2020-06-12,14551.0,2020,6,18.0
2020-06-12 18:00:00,2020-06-12,14537.0,2020,6,19.0
2020-06-12 19:00:00,2020-06-12,14295.0,2020,6,20.0
2020-06-12 20:00:00,2020-06-12,14141.0,2020,6,21.0
2020-06-12 21:00:00,2020-06-12,13584.0,2020,6,22.0
2020-06-12 22:00:00,2020-06-12,12651.0,2020,6,23.0
2020-06-12 23:00:00,2020-06-12,11866.0,2020,6,24.0
2020-06-13 00:00:00,2020-06-13,11412.0,2020,6,1.0
2020-06-13 01:00:00,2020-06-13,11035.0,2020,6,2.0
2020-06-13 02:00:00,2020-06-13,10829.0,2020,6,3.0
2020-06-13 03:00:00,2020-06-13,10770.0,2020,6,4.0
2020-06-13 04:00:00,2020-06-13,10755.0,2020,6,5.0
2020-06-13 05:00:00,2020-06-13,10904.0,2020,6,6.0
2020-06-13 06:00:00,2020-06-13,11248.0,2020,6,7.0
2020-06-13 07:00:00,2020-06-13,11624.0,2020,6,8.0
2020-06-13 08:00:00,2020-06-13,11720.0,2020,6,9.0
2020-06-13 09:00:00,2020-06-13,11814.0,2020,6,10.0
2020-06-13 10:00:00,2020-06-13,11967.0,2020,6,11.0
2020-06-13 11:00:00,2020-06-13,11814.0,2020,6,12.0
2020-06-13 12:00:00,2020-06-13,11718.0,2020,6,13.0
2020-06-13 13:00:00,2020-06-13,11644.0,2020,6,14.0
2020-06-13 14:00:00,2020-06-13,11680.0,2020,6,15.0
2020-06-13 15:00:00,2020-06-13,12088.0,2020,6,16.0
2020-06-13 16:00:00,2020-06-13,12820.0,2020,6,17.0
2020-06-13 17:00:00,2020-06-13,13283.0,2020,6,18.0
2020-06-13 18:00:00,2020-06-13,13361.0,2020,6,19.0
2020-06-13 19:00:00,2020-06-13,13138.0,2020,6,20.0
2020-06-13 20:00:00,2020-06-13,13278.0,2020,6,21.0
2020-06-13 21:00:00,2020-06-13,12880.0,2020,6,22.0
2020-06-13 22:00:00,2020-06-13,12071.0,2020,6,23.0
2020-06-13 23:00:00,2020-06-13,11359.0,2020,6,24.0
2020-06-14 00:00:00,2020-06-14,11111.0,2020,6,1.0
2020-06-14 01:00:00,2020-06-14,10645.0,2020,6,2.0
2020-06-14 02:00:00,2020-06-14,10378.0,2020,6,3.0
2020-06-14 03:00:00,2020-06-14,10372.0,2020,6,4.0
2020-06-14 04:00:00,2020-06-14,10340.0,2020,6,5.0
2020-06-14 05:00:00,2020-06-14,10343.0,2020,6,6.0
2020-06-14 06:00:00,2020-06-14,10609.0,2020,6,7.0
2020-06-14 07:00:00,2020-06-14,10821.0,2020,6,8.0
2020-06-14 08:00:00,2020-06-14,10884.0,2020,6,9.0
2020-06-14 09:00:00,2020-06-14,11025.0,2020,6,10.0
2020-06-14 10:00:00,2020-06-14,11579.0,2020,6,11.0
2020-06-14 11:00:00,2020-06-14,11724.0,2020,6,12.0
2020-06-14 12:00:00,2020-06-14,11549.0,2020,6,13.0
2020-06-14 13:00:00,2020-06-14,11524.0,2020,6,14.0
2020-06-14 14:00:00,2020-06-14,11648.0,2020,6,15.0
2020-06-14 15:00:00,2020-06-14,12156.0,2020,6,16.0
2020-06-14 16:00:00,2020-06-14,12924.0,2020,6,17.0
2020-06-14 17:00:00,2020-06-14,13369.0,2020,6,18.0
2020-06-14 18:00:00,2020-06-14,13596.0,2020,6,19.0
2020-06-14 19:00:00,2020-06-14,13579.0,2020,6,20.0
2020-06-14 20:00:00,2020-06-14,13615.0,2020,6,21.0
2020-06-14 21:00:00,2020-06-14,13125.0,2020,6,22.0
2020-06-14 22:00:00,2020-06-14,12367.0,2020,6,23.0
2020-06-14 23:00:00,2020-06-14,11686.0,2020,6,24.0
2020-06-15 00:00:00,2020-06-15,11289.0,2020,6,1.0
2020-06-15 01:00:00,2020-06-15,11050.0,2020,6,2.0
2020-06-15 02:00:00,2020-06-15,10866.0,2020,6,3.0
2020-06-15 03:00:00,2020-06-15,10893.0,2020,6,4.0
